problem_id,title,company,frequency,difficulty,topics,acceptance_rate,premium,category,likes,dislikes,url,freq_score,difficulty_num,relevance_score
207,Course Schedule,Amazon,28.0,Medium,"Depth-First Search, Breadth-First Search, Graph, Topological Sort",49.72,False,Algorithms,17360,824,https://leetcode.com/problems/course-schedule,0.2328,2,0.3397
207,Course Schedule,Google,5.0,Medium,"Depth-First Search, Breadth-First Search, Graph, Topological Sort",49.72,False,Algorithms,17360,824,https://leetcode.com/problems/course-schedule,0.0667,2,0.24
206,Reverse Linked List,Amazon,12.0,Easy,"Linked List, Recursion",79.54,False,Algorithms,23396,542,https://leetcode.com/problems/reverse-linked-list,0.0948,1,0.4569
206,Reverse Linked List,Google,3.0,Easy,"Linked List, Recursion",79.54,False,Algorithms,23396,542,https://leetcode.com/problems/reverse-linked-list,0.04,1,0.424
205,Isomorphic Strings,Amazon,7.0,Easy,"Hash Table, String",47.2,False,Algorithms,9950,2227,https://leetcode.com/problems/isomorphic-strings,0.0517,1,0.431
205,Isomorphic Strings,Google,3.0,Easy,"Hash Table, String",47.2,False,Algorithms,9950,2227,https://leetcode.com/problems/isomorphic-strings,0.04,1,0.424
204,Count Primes,Amazon,4.0,Medium,"Array, Math, Enumeration, Number Theory",35.07,False,Algorithms,8501,1534,https://leetcode.com/problems/count-primes,0.0259,2,0.2155
203,Remove Linked List Elements,Amazon,4.0,Easy,"Linked List, Recursion",52.45,False,Algorithms,8778,275,https://leetcode.com/problems/remove-linked-list-elements,0.0259,1,0.4155
202,Happy Number,Google,22.0,Easy,"Hash Table, Math, Two Pointers",58.38,False,Algorithms,11337,1587,https://leetcode.com/problems/happy-number,0.2933,1,0.576
202,Happy Number,Amazon,6.0,Easy,"Hash Table, Math, Two Pointers",58.38,False,Algorithms,11337,1587,https://leetcode.com/problems/happy-number,0.0431,1,0.4259
200,Number of Islands,Amazon,103.0,Medium,"Array, Depth-First Search, Breadth-First Search, Union Find, Matrix",62.73,False,Algorithms,24127,577,https://leetcode.com/problems/number-of-islands,0.8793,2,0.7276
200,Number of Islands,Google,21.0,Medium,"Array, Depth-First Search, Breadth-First Search, Union Find, Matrix",62.73,False,Algorithms,24127,577,https://leetcode.com/problems/number-of-islands,0.28,2,0.368
199,Binary Tree Right Side View,Amazon,10.0,Medium,"Tree, Depth-First Search, Breadth-First Search, Binary Tree",67.78,False,Algorithms,12942,1062,https://leetcode.com/problems/binary-tree-right-side-view,0.0776,2,0.2466
198,House Robber,Amazon,21.0,Medium,"Array, Dynamic Programming",52.48,False,Algorithms,22631,482,https://leetcode.com/problems/house-robber,0.1724,2,0.3034
198,House Robber,Google,7.0,Medium,"Array, Dynamic Programming",52.48,False,Algorithms,22631,482,https://leetcode.com/problems/house-robber,0.0933,2,0.256
191,Number of 1 Bits,Amazon,3.0,Easy,"Divide and Conquer, Bit Manipulation",75.02,False,Algorithms,6910,1357,https://leetcode.com/problems/number-of-1-bits,0.0172,1,0.4103
191,Number of 1 Bits,Google,2.0,Easy,"Divide and Conquer, Bit Manipulation",75.02,False,Algorithms,6910,1357,https://leetcode.com/problems/number-of-1-bits,0.0267,1,0.416
190,Reverse Bits,Google,2.0,Easy,"Divide and Conquer, Bit Manipulation",63.89,False,Algorithms,5424,1624,https://leetcode.com/problems/reverse-bits,0.0267,1,0.416
189,Rotate Array,Amazon,9.0,Medium,"Array, Math, Two Pointers",43.43,False,Algorithms,19866,2123,https://leetcode.com/problems/rotate-array,0.069,2,0.2414
189,Rotate Array,Google,4.0,Medium,"Array, Math, Two Pointers",43.43,False,Algorithms,19866,2123,https://leetcode.com/problems/rotate-array,0.0533,2,0.232
188,Best Time to Buy and Sell Stock IV,Amazon,4.0,Hard,"Array, Dynamic Programming",47.89,False,Algorithms,7820,219,https://leetcode.com/problems/best-time-to-buy-and-sell-stock-iv,0.0259,3,0.1489
188,Best Time to Buy and Sell Stock IV,Google,2.0,Hard,"Array, Dynamic Programming",47.89,False,Algorithms,7820,219,https://leetcode.com/problems/best-time-to-buy-and-sell-stock-iv,0.0267,3,0.1494
187,Repeated DNA Sequences,Amazon,2.0,Medium,"Hash Table, String, Bit Manipulation, Sliding Window, Rolling Hash, Hash Function",51.72,False,Algorithms,3519,558,https://leetcode.com/problems/repeated-dna-sequences,0.0086,2,0.2052
179,Largest Number,Amazon,2.0,Medium,"Array, String, Greedy, Sorting",41.57,False,Algorithms,9179,784,https://leetcode.com/problems/largest-number,0.0086,2,0.2052
174,Dungeon Game,Amazon,2.0,Hard,"Array, Dynamic Programming, Matrix",39.83,False,Algorithms,6087,118,https://leetcode.com/problems/dungeon-game,0.0086,3,0.1385
173,Binary Search Tree Iterator,Amazon,4.0,Medium,"Stack, Tree, Design, Binary Search Tree, Binary Tree, Iterator",75.29,False,Algorithms,9026,562,https://leetcode.com/problems/binary-search-tree-iterator,0.0259,2,0.2155
173,Binary Search Tree Iterator,Google,2.0,Medium,"Stack, Tree, Design, Binary Search Tree, Binary Tree, Iterator",75.29,False,Algorithms,9026,562,https://leetcode.com/problems/binary-search-tree-iterator,0.0267,2,0.216
172,Factorial Trailing Zeroes,Amazon,4.0,Medium,Math,45.11,False,Algorithms,3408,1980,https://leetcode.com/problems/factorial-trailing-zeroes,0.0259,2,0.2155
171,Excel Sheet Column Number,Google,2.0,Easy,"Math, String",66.09,False,Algorithms,4968,391,https://leetcode.com/problems/excel-sheet-column-number,0.0267,1,0.416
169,Majority Element,Amazon,9.0,Easy,"Array, Hash Table, Divide and Conquer, Sorting, Counting",65.82,False,Algorithms,21491,754,https://leetcode.com/problems/majority-element,0.069,1,0.4414
169,Majority Element,Google,3.0,Easy,"Array, Hash Table, Divide and Conquer, Sorting, Counting",65.82,False,Algorithms,21491,754,https://leetcode.com/problems/majority-element,0.04,1,0.424
168,Excel Sheet Column Title,Google,2.0,Easy,"Math, String",44.07,False,Algorithms,5888,889,https://leetcode.com/problems/excel-sheet-column-title,0.0267,1,0.416
168,Excel Sheet Column Title,Amazon,2.0,Easy,"Math, String",44.07,False,Algorithms,5888,889,https://leetcode.com/problems/excel-sheet-column-title,0.0086,1,0.4052
167,Two Sum II - Input Array Is Sorted,Amazon,11.0,Medium,"Array, Two Pointers, Binary Search",63.7,False,Algorithms,12756,1485,https://leetcode.com/problems/two-sum-ii-input-array-is-sorted,0.0862,2,0.2517
167,Two Sum II - Input Array Is Sorted,Google,4.0,Medium,"Array, Two Pointers, Binary Search",63.7,False,Algorithms,12756,1485,https://leetcode.com/problems/two-sum-ii-input-array-is-sorted,0.0533,2,0.232
165,Compare Version Numbers,Amazon,7.0,Medium,"Two Pointers, String",42.64,False,Algorithms,2800,2765,https://leetcode.com/problems/compare-version-numbers,0.0517,2,0.231
164,Maximum Gap,Amazon,2.0,Medium,"Array, Sorting, Bucket Sort, Radix Sort",49.85,False,Algorithms,3467,430,https://leetcode.com/problems/maximum-gap,0.0086,2,0.2052
162,Find Peak Element,Amazon,8.0,Medium,"Array, Binary Search",46.55,False,Algorithms,13710,4877,https://leetcode.com/problems/find-peak-element,0.0603,2,0.2362
162,Find Peak Element,Google,7.0,Medium,"Array, Binary Search",46.55,False,Algorithms,13710,4877,https://leetcode.com/problems/find-peak-element,0.0933,2,0.256
161,One Edit Distance,Google,5.0,Medium,"Two Pointers, String",34.51,True,Algorithms,1431,192,https://leetcode.com/problems/one-edit-distance,0.0667,2,0.24
160,Intersection of Two Linked Lists,Amazon,8.0,Easy,"Hash Table, Linked List, Two Pointers",61.73,False,Algorithms,15992,1459,https://leetcode.com/problems/intersection-of-two-linked-lists,0.0603,1,0.4362
159,Longest Substring with At Most Two Distinct Characters,Amazon,4.0,Medium,"Hash Table, String, Sliding Window",56.61,True,Algorithms,2260,39,https://leetcode.com/problems/longest-substring-with-at-most-two-distinct-characters,0.0259,2,0.2155
158,Read N Characters Given read4 II - Call Multiple Times,Google,4.0,Hard,"Array, Simulation, Interactive",42.99,True,Algorithms,880,1817,https://leetcode.com/problems/read-n-characters-given-read4-ii-call-multiple-times,0.0533,3,0.1653
157,Read N Characters Given Read4,Amazon,2.0,Easy,"Array, Simulation, Interactive",42.31,True,Algorithms,596,3584,https://leetcode.com/problems/read-n-characters-given-read4,0.0086,1,0.4052
155,Min Stack,Amazon,18.0,Medium,"Stack, Design",56.79,False,Algorithms,15334,960,https://leetcode.com/problems/min-stack,0.1466,2,0.288
155,Min Stack,Google,3.0,Medium,"Stack, Design",56.79,False,Algorithms,15334,960,https://leetcode.com/problems/min-stack,0.04,2,0.224
154,Find Minimum in Rotated Sorted Array II,Google,2.0,Hard,"Array, Binary Search",44.18,False,Algorithms,4940,508,https://leetcode.com/problems/find-minimum-in-rotated-sorted-array-ii,0.0267,3,0.1494
153,Find Minimum in Rotated Sorted Array,Amazon,8.0,Medium,"Array, Binary Search",52.97,False,Algorithms,14496,636,https://leetcode.com/problems/find-minimum-in-rotated-sorted-array,0.0603,2,0.2362
152,Maximum Product Subarray,Amazon,17.0,Medium,"Array, Dynamic Programming",35.22,False,Algorithms,19675,798,https://leetcode.com/problems/maximum-product-subarray,0.1379,2,0.2827
152,Maximum Product Subarray,Google,2.0,Medium,"Array, Dynamic Programming",35.22,False,Algorithms,19675,798,https://leetcode.com/problems/maximum-product-subarray,0.0267,2,0.216
151,Reverse Words in a String,Amazon,2.0,Medium,"Two Pointers, String",53.0,False,Algorithms,9724,5420,https://leetcode.com/problems/reverse-words-in-a-string,0.0086,2,0.2052
151,Reverse Words in a String,Google,2.0,Medium,"Two Pointers, String",53.0,False,Algorithms,9724,5420,https://leetcode.com/problems/reverse-words-in-a-string,0.0267,2,0.216
150,Evaluate Reverse Polish Notation,Google,73.0,Medium,"Array, Math, Stack",55.44,False,Algorithms,8254,1155,https://leetcode.com/problems/evaluate-reverse-polish-notation,0.9733,2,0.784
150,Evaluate Reverse Polish Notation,Amazon,6.0,Medium,"Array, Math, Stack",55.44,False,Algorithms,8254,1155,https://leetcode.com/problems/evaluate-reverse-polish-notation,0.0431,2,0.2259
149,Max Points on a Line,Amazon,4.0,Hard,"Array, Hash Table, Math, Geometry",29.27,False,Algorithms,4395,559,https://leetcode.com/problems/max-points-on-a-line,0.0259,3,0.1489
149,Max Points on a Line,Google,3.0,Hard,"Array, Hash Table, Math, Geometry",29.27,False,Algorithms,4395,559,https://leetcode.com/problems/max-points-on-a-line,0.04,3,0.1573
148,Sort List,Amazon,3.0,Medium,"Linked List, Two Pointers, Divide and Conquer, Sorting, Merge Sort",62.43,False,Algorithms,12519,396,https://leetcode.com/problems/sort-list,0.0172,2,0.2103
147,Insertion Sort List,Google,2.0,Medium,"Linked List, Sorting",56.89,False,Algorithms,3299,875,https://leetcode.com/problems/insertion-sort-list,0.0267,2,0.216
146,LRU Cache,Amazon,117.0,Medium,"Hash Table, Linked List, Design, Doubly-Linked List",45.65,False,Algorithms,22205,1168,https://leetcode.com/problems/lru-cache,1.0,2,0.8
146,LRU Cache,Google,9.0,Medium,"Hash Table, Linked List, Design, Doubly-Linked List",45.65,False,Algorithms,22205,1168,https://leetcode.com/problems/lru-cache,0.12,2,0.272
144,Binary Tree Preorder Traversal,Google,2.0,Easy,"Stack, Tree, Depth-First Search, Binary Tree",73.84,False,Algorithms,8548,226,https://leetcode.com/problems/binary-tree-preorder-traversal,0.0267,1,0.416
143,Reorder List,Amazon,10.0,Medium,"Linked List, Two Pointers, Stack, Recursion",63.08,False,Algorithms,11986,472,https://leetcode.com/problems/reorder-list,0.0776,2,0.2466
142,Linked List Cycle II,Amazon,7.0,Medium,"Hash Table, Linked List, Two Pointers",55.63,False,Algorithms,14566,1042,https://leetcode.com/problems/linked-list-cycle-ii,0.0517,2,0.231
141,Linked List Cycle,Amazon,9.0,Easy,"Hash Table, Linked List, Two Pointers",52.96,False,Algorithms,16787,1523,https://leetcode.com/problems/linked-list-cycle,0.069,1,0.4414
141,Linked List Cycle,Google,2.0,Easy,"Hash Table, Linked List, Two Pointers",52.96,False,Algorithms,16787,1523,https://leetcode.com/problems/linked-list-cycle,0.0267,1,0.416
140,Word Break II,Amazon,11.0,Hard,"Array, Hash Table, String, Dynamic Programming, Backtracking, Trie, Memoization",53.97,False,Algorithms,7433,543,https://leetcode.com/problems/word-break-ii,0.0862,3,0.1851
140,Word Break II,Google,3.0,Hard,"Array, Hash Table, String, Dynamic Programming, Backtracking, Trie, Memoization",53.97,False,Algorithms,7433,543,https://leetcode.com/problems/word-break-ii,0.04,3,0.1573
139,Word Break,Amazon,34.0,Medium,"Array, Hash Table, String, Dynamic Programming, Trie, Memoization",48.49,False,Algorithms,18187,869,https://leetcode.com/problems/word-break,0.2845,2,0.3707
139,Word Break,Google,2.0,Medium,"Array, Hash Table, String, Dynamic Programming, Trie, Memoization",48.49,False,Algorithms,18187,869,https://leetcode.com/problems/word-break,0.0267,2,0.216
138,Copy List with Random Pointer,Amazon,19.0,Medium,"Hash Table, Linked List",61.09,False,Algorithms,14978,1621,https://leetcode.com/problems/copy-list-with-random-pointer,0.1552,2,0.2931
138,Copy List with Random Pointer,Google,3.0,Medium,"Hash Table, Linked List",61.09,False,Algorithms,14978,1621,https://leetcode.com/problems/copy-list-with-random-pointer,0.04,2,0.224
137,Single Number II,Amazon,5.0,Medium,"Array, Bit Manipulation",65.65,False,Algorithms,8392,730,https://leetcode.com/problems/single-number-ii,0.0345,2,0.2207
136,Single Number,Amazon,8.0,Easy,"Array, Bit Manipulation",76.38,False,Algorithms,17904,835,https://leetcode.com/problems/single-number,0.0603,1,0.4362
136,Single Number,Google,4.0,Easy,"Array, Bit Manipulation",76.38,False,Algorithms,17904,835,https://leetcode.com/problems/single-number,0.0533,1,0.432
135,Candy,Amazon,8.0,Hard,"Array, Greedy",47.08,False,Algorithms,8936,813,https://leetcode.com/problems/candy,0.0603,3,0.1695
134,Gas Station,Amazon,19.0,Medium,"Array, Greedy",46.69,False,Algorithms,12945,1321,https://leetcode.com/problems/gas-station,0.1552,2,0.2931
133,Clone Graph,Amazon,8.0,Medium,"Hash Table, Depth-First Search, Breadth-First Search, Graph",63.04,False,Algorithms,10212,4090,https://leetcode.com/problems/clone-graph,0.0603,2,0.2362
133,Clone Graph,Google,5.0,Medium,"Hash Table, Depth-First Search, Breadth-First Search, Graph",63.04,False,Algorithms,10212,4090,https://leetcode.com/problems/clone-graph,0.0667,2,0.24
132,Palindrome Partitioning II,Amazon,2.0,Hard,"String, Dynamic Programming",35.59,False,Algorithms,5749,150,https://leetcode.com/problems/palindrome-partitioning-ii,0.0086,3,0.1385
131,Palindrome Partitioning,Google,3.0,Medium,"String, Dynamic Programming, Backtracking",72.65,False,Algorithms,13788,556,https://leetcode.com/problems/palindrome-partitioning,0.04,2,0.224
131,Palindrome Partitioning,Amazon,2.0,Medium,"String, Dynamic Programming, Backtracking",72.65,False,Algorithms,13788,556,https://leetcode.com/problems/palindrome-partitioning,0.0086,2,0.2052
130,Surrounded Regions,Google,5.0,Medium,"Array, Depth-First Search, Breadth-First Search, Union Find, Matrix",43.44,False,Algorithms,9446,2133,https://leetcode.com/problems/surrounded-regions,0.0667,2,0.24
129,Sum Root to Leaf Numbers,Amazon,3.0,Medium,"Tree, Depth-First Search, Binary Tree",68.82,False,Algorithms,8467,150,https://leetcode.com/problems/sum-root-to-leaf-numbers,0.0172,2,0.2103
128,Longest Consecutive Sequence,Amazon,9.0,Medium,"Array, Hash Table, Union Find",46.97,False,Algorithms,21825,1181,https://leetcode.com/problems/longest-consecutive-sequence,0.069,2,0.2414
128,Longest Consecutive Sequence,Google,7.0,Medium,"Array, Hash Table, Union Find",46.97,False,Algorithms,21825,1181,https://leetcode.com/problems/longest-consecutive-sequence,0.0933,2,0.256
127,Word Ladder,Amazon,41.0,Hard,"Hash Table, String, Breadth-First Search",43.43,False,Algorithms,12985,1941,https://leetcode.com/problems/word-ladder,0.3448,3,0.3402
126,Word Ladder II,Amazon,9.0,Hard,"Hash Table, String, Backtracking, Breadth-First Search",27.18,False,Algorithms,6363,815,https://leetcode.com/problems/word-ladder-ii,0.069,3,0.1747
125,Valid Palindrome,Amazon,8.0,Easy,"Two Pointers, String",51.47,False,Algorithms,10686,8573,https://leetcode.com/problems/valid-palindrome,0.0603,1,0.4362
124,Binary Tree Maximum Path Sum,Amazon,17.0,Hard,"Dynamic Programming, Tree, Depth-First Search, Binary Tree",41.43,False,Algorithms,17834,772,https://leetcode.com/problems/binary-tree-maximum-path-sum,0.1379,3,0.2161
124,Binary Tree Maximum Path Sum,Google,6.0,Hard,"Dynamic Programming, Tree, Depth-First Search, Binary Tree",41.43,False,Algorithms,17834,772,https://leetcode.com/problems/binary-tree-maximum-path-sum,0.08,3,0.1813
123,Best Time to Buy and Sell Stock III,Amazon,7.0,Hard,"Array, Dynamic Programming",51.79,False,Algorithms,10291,216,https://leetcode.com/problems/best-time-to-buy-and-sell-stock-iii,0.0517,3,0.1644
122,Best Time to Buy and Sell Stock II,Amazon,13.0,Medium,"Array, Dynamic Programming, Greedy",69.85,False,Algorithms,14752,2777,https://leetcode.com/problems/best-time-to-buy-and-sell-stock-ii,0.1034,2,0.262
122,Best Time to Buy and Sell Stock II,Google,3.0,Medium,"Array, Dynamic Programming, Greedy",69.85,False,Algorithms,14752,2777,https://leetcode.com/problems/best-time-to-buy-and-sell-stock-ii,0.04,2,0.224
121,Best Time to Buy and Sell Stock,Amazon,56.0,Easy,"Array, Dynamic Programming",55.56,False,Algorithms,33893,1320,https://leetcode.com/problems/best-time-to-buy-and-sell-stock,0.4741,1,0.6845
121,Best Time to Buy and Sell Stock,Google,12.0,Easy,"Array, Dynamic Programming",55.56,False,Algorithms,33893,1320,https://leetcode.com/problems/best-time-to-buy-and-sell-stock,0.16,1,0.496
120,Triangle,Amazon,4.0,Medium,"Array, Dynamic Programming",59.41,False,Algorithms,10176,582,https://leetcode.com/problems/triangle,0.0259,2,0.2155
118,Pascal's Triangle,Amazon,5.0,Easy,"Array, Dynamic Programming",77.97,False,Algorithms,14345,536,https://leetcode.com/problems/pascals-triangle,0.0345,1,0.4207
115,Distinct Subsequences,Amazon,4.0,Hard,"String, Dynamic Programming",50.52,False,Algorithms,7137,315,https://leetcode.com/problems/distinct-subsequences,0.0259,3,0.1489
115,Distinct Subsequences,Google,2.0,Hard,"String, Dynamic Programming",50.52,False,Algorithms,7137,315,https://leetcode.com/problems/distinct-subsequences,0.0267,3,0.1494
114,Flatten Binary Tree to Linked List,Amazon,6.0,Medium,"Linked List, Stack, Tree, Depth-First Search, Binary Tree",69.05,False,Algorithms,13187,586,https://leetcode.com/problems/flatten-binary-tree-to-linked-list,0.0431,2,0.2259
113,Path Sum II,Amazon,5.0,Medium,"Backtracking, Tree, Depth-First Search, Binary Tree",60.85,False,Algorithms,8397,165,https://leetcode.com/problems/path-sum-ii,0.0345,2,0.2207
113,Path Sum II,Google,3.0,Medium,"Backtracking, Tree, Depth-First Search, Binary Tree",60.85,False,Algorithms,8397,165,https://leetcode.com/problems/path-sum-ii,0.04,2,0.224
112,Path Sum,Amazon,2.0,Easy,"Tree, Depth-First Search, Breadth-First Search, Binary Tree",53.39,False,Algorithms,10335,1187,https://leetcode.com/problems/path-sum,0.0086,1,0.4052
110,Balanced Binary Tree,Amazon,5.0,Easy,"Tree, Depth-First Search, Binary Tree",55.86,False,Algorithms,11546,792,https://leetcode.com/problems/balanced-binary-tree,0.0345,1,0.4207
110,Balanced Binary Tree,Google,2.0,Easy,"Tree, Depth-First Search, Binary Tree",55.86,False,Algorithms,11546,792,https://leetcode.com/problems/balanced-binary-tree,0.0267,1,0.416
109,Convert Sorted List to Binary Search Tree,Amazon,7.0,Medium,"Linked List, Divide and Conquer, Tree, Binary Search Tree, Binary Tree",64.85,False,Algorithms,7735,169,https://leetcode.com/problems/convert-sorted-list-to-binary-search-tree,0.0517,2,0.231
109,Convert Sorted List to Binary Search Tree,Google,2.0,Medium,"Linked List, Divide and Conquer, Tree, Binary Search Tree, Binary Tree",64.85,False,Algorithms,7735,169,https://leetcode.com/problems/convert-sorted-list-to-binary-search-tree,0.0267,2,0.216
108,Convert Sorted Array to Binary Search Tree,Amazon,3.0,Easy,"Array, Divide and Conquer, Tree, Binary Search Tree, Binary Tree",74.4,False,Algorithms,11588,616,https://leetcode.com/problems/convert-sorted-array-to-binary-search-tree,0.0172,1,0.4103
107,Binary Tree Level Order Traversal II,Amazon,2.0,Medium,"Tree, Breadth-First Search, Binary Tree",66.45,False,Algorithms,5055,329,https://leetcode.com/problems/binary-tree-level-order-traversal-ii,0.0086,2,0.2052
105,Construct Binary Tree from Preorder and Inorder Traversal,Google,3.0,Medium,"Array, Hash Table, Divide and Conquer, Tree, Binary Tree",67.28,False,Algorithms,16099,590,https://leetcode.com/problems/construct-binary-tree-from-preorder-and-inorder-traversal,0.04,2,0.224
105,Construct Binary Tree from Preorder and Inorder Traversal,Amazon,3.0,Medium,"Array, Hash Table, Divide and Conquer, Tree, Binary Tree",67.28,False,Algorithms,16099,590,https://leetcode.com/problems/construct-binary-tree-from-preorder-and-inorder-traversal,0.0172,2,0.2103
104,Maximum Depth of Binary Tree,Amazon,4.0,Easy,"Tree, Depth-First Search, Breadth-First Search, Binary Tree",77.37,False,Algorithms,13775,273,https://leetcode.com/problems/maximum-depth-of-binary-tree,0.0259,1,0.4155
104,Maximum Depth of Binary Tree,Google,4.0,Easy,"Tree, Depth-First Search, Breadth-First Search, Binary Tree",77.37,False,Algorithms,13775,273,https://leetcode.com/problems/maximum-depth-of-binary-tree,0.0533,1,0.432
103,Binary Tree Zigzag Level Order Traversal,Amazon,28.0,Medium,"Tree, Breadth-First Search, Binary Tree",62.15,False,Algorithms,11615,337,https://leetcode.com/problems/binary-tree-zigzag-level-order-traversal,0.2328,2,0.3397
103,Binary Tree Zigzag Level Order Traversal,Google,3.0,Medium,"Tree, Breadth-First Search, Binary Tree",62.15,False,Algorithms,11615,337,https://leetcode.com/problems/binary-tree-zigzag-level-order-traversal,0.04,2,0.224
102,Binary Tree Level Order Traversal,Amazon,8.0,Medium,"Tree, Breadth-First Search, Binary Tree",71.07,False,Algorithms,16421,355,https://leetcode.com/problems/binary-tree-level-order-traversal,0.0603,2,0.2362
102,Binary Tree Level Order Traversal,Google,3.0,Medium,"Tree, Breadth-First Search, Binary Tree",71.07,False,Algorithms,16421,355,https://leetcode.com/problems/binary-tree-level-order-traversal,0.04,2,0.224
101,Symmetric Tree,Amazon,8.0,Easy,"Tree, Depth-First Search, Breadth-First Search, Binary Tree",59.7,False,Algorithms,16317,427,https://leetcode.com/problems/symmetric-tree,0.0603,1,0.4362
101,Symmetric Tree,Google,5.0,Easy,"Tree, Depth-First Search, Breadth-First Search, Binary Tree",59.7,False,Algorithms,16317,427,https://leetcode.com/problems/symmetric-tree,0.0667,1,0.44
100,Same Tree,Amazon,5.0,Easy,"Tree, Depth-First Search, Breadth-First Search, Binary Tree",65.57,False,Algorithms,12394,274,https://leetcode.com/problems/same-tree,0.0345,1,0.4207
100,Same Tree,Google,3.0,Easy,"Tree, Depth-First Search, Breadth-First Search, Binary Tree",65.57,False,Algorithms,12394,274,https://leetcode.com/problems/same-tree,0.04,1,0.424
99,Recover Binary Search Tree,Amazon,15.0,Medium,"Tree, Depth-First Search, Binary Search Tree, Binary Tree",57.05,False,Algorithms,8343,274,https://leetcode.com/problems/recover-binary-search-tree,0.1207,2,0.2724
99,Recover Binary Search Tree,Google,2.0,Medium,"Tree, Depth-First Search, Binary Search Tree, Binary Tree",57.05,False,Algorithms,8343,274,https://leetcode.com/problems/recover-binary-search-tree,0.0267,2,0.216
98,Validate Binary Search Tree,Amazon,25.0,Medium,"Tree, Depth-First Search, Binary Search Tree, Binary Tree",34.63,False,Algorithms,17806,1423,https://leetcode.com/problems/validate-binary-search-tree,0.2069,2,0.3241
97,Interleaving String,Amazon,4.0,Medium,"String, Dynamic Programming",42.5,False,Algorithms,8626,538,https://leetcode.com/problems/interleaving-string,0.0259,2,0.2155
97,Interleaving String,Google,3.0,Medium,"String, Dynamic Programming",42.5,False,Algorithms,8626,538,https://leetcode.com/problems/interleaving-string,0.04,2,0.224
96,Unique Binary Search Trees,Amazon,4.0,Medium,"Math, Dynamic Programming, Tree, Binary Search Tree, Binary Tree",62.65,False,Algorithms,10775,434,https://leetcode.com/problems/unique-binary-search-trees,0.0259,2,0.2155
94,Binary Tree Inorder Traversal,Amazon,4.0,Easy,"Stack, Tree, Depth-First Search, Binary Tree",78.95,False,Algorithms,14359,858,https://leetcode.com/problems/binary-tree-inorder-traversal,0.0259,1,0.4155
93,Restore IP Addresses,Amazon,3.0,Medium,"String, Backtracking",53.68,False,Algorithms,5485,809,https://leetcode.com/problems/restore-ip-addresses,0.0172,2,0.2103
92,Reverse Linked List II,Amazon,5.0,Medium,Linked List,49.94,False,Algorithms,12449,738,https://leetcode.com/problems/reverse-linked-list-ii,0.0345,2,0.2207
92,Reverse Linked List II,Google,3.0,Medium,Linked List,49.94,False,Algorithms,12449,738,https://leetcode.com/problems/reverse-linked-list-ii,0.04,2,0.224
91,Decode Ways,Amazon,9.0,Medium,"String, Dynamic Programming",36.82,False,Algorithms,12531,4589,https://leetcode.com/problems/decode-ways,0.069,2,0.2414
91,Decode Ways,Google,8.0,Medium,"String, Dynamic Programming",36.82,False,Algorithms,12531,4589,https://leetcode.com/problems/decode-ways,0.1067,2,0.264
90,Subsets II,Amazon,2.0,Medium,"Array, Backtracking, Bit Manipulation",59.92,False,Algorithms,10510,381,https://leetcode.com/problems/subsets-ii,0.0086,2,0.2052
89,Gray Code,Amazon,2.0,Medium,"Math, Backtracking, Bit Manipulation",62.36,False,Algorithms,2416,2800,https://leetcode.com/problems/gray-code,0.0086,2,0.2052
88,Merge Sorted Array,Amazon,5.0,Easy,"Array, Two Pointers, Sorting",53.34,False,Algorithms,17524,2442,https://leetcode.com/problems/merge-sorted-array,0.0345,1,0.4207
85,Maximal Rectangle,Google,4.0,Hard,"Array, Dynamic Programming, Stack, Matrix, Monotonic Stack",54.39,False,Algorithms,11318,208,https://leetcode.com/problems/maximal-rectangle,0.0533,3,0.1653
85,Maximal Rectangle,Amazon,3.0,Hard,"Array, Dynamic Programming, Stack, Matrix, Monotonic Stack",54.39,False,Algorithms,11318,208,https://leetcode.com/problems/maximal-rectangle,0.0172,3,0.1437
84,Largest Rectangle in Histogram,Amazon,12.0,Hard,"Array, Stack, Monotonic Stack",47.94,False,Algorithms,18630,351,https://leetcode.com/problems/largest-rectangle-in-histogram,0.0948,3,0.1902
83,Remove Duplicates from Sorted List,Amazon,6.0,Easy,Linked List,55.23,False,Algorithms,9413,343,https://leetcode.com/problems/remove-duplicates-from-sorted-list,0.0431,1,0.4259
82,Remove Duplicates from Sorted List II,Amazon,6.0,Medium,"Linked List, Two Pointers",50.29,False,Algorithms,9356,266,https://leetcode.com/problems/remove-duplicates-from-sorted-list-ii,0.0431,2,0.2259
81,Search in Rotated Sorted Array II,Amazon,5.0,Medium,"Array, Binary Search",39.08,False,Algorithms,9206,1095,https://leetcode.com/problems/search-in-rotated-sorted-array-ii,0.0345,2,0.2207
79,Word Search,Amazon,36.0,Medium,"Array, String, Backtracking, Depth-First Search, Matrix",45.7,False,Algorithms,17029,720,https://leetcode.com/problems/word-search,0.3017,2,0.381
78,Subsets,Amazon,13.0,Medium,"Array, Backtracking, Bit Manipulation",81.25,False,Algorithms,18511,320,https://leetcode.com/problems/subsets,0.1034,2,0.262
78,Subsets,Google,7.0,Medium,"Array, Backtracking, Bit Manipulation",81.25,False,Algorithms,18511,320,https://leetcode.com/problems/subsets,0.0933,2,0.256
77,Combinations,Google,5.0,Medium,Backtracking,73.26,False,Algorithms,8679,241,https://leetcode.com/problems/combinations,0.0667,2,0.24
